CSTRAT,ELAB,MEMO,READING,ESCS,GENDER,IMMIGR
-3.4531,-2.4098,-3.0191,629.92,1.3443,0,0
-0.2945,0.3277,0.395,281.52,-0.6811,0,1
0.2159,0.8778,0.6832,412.75,0.2976,0,0
-2.0532,-1.0185,-0.9276,412.51,-1.775,0,1
0.2159,-0.2743,-0.2055,479.61,0.6324,0,0
-0.0411,0.0385,-0.2055,417.64,-1.6101,0,0
-1.0786,-0.6208,-0.2055,473.92,-0.9755,1,0
-1.6827,-1.5227,0.1036,530.08,-0.4711,1,0
-0.8077,0.3277,-0.5436,575.13,-0.6865,1,0
0.7826,0.3277,-0.9276,682.21,0.3985,1,0
0.2159,-0.2743,-1.3817,613.02,0.4701,1,0
0.2159,1.1676,0.6832,485.92,-0.0443,1,0
0.4861,-0.2743,-0.9276,560.91,0.1373,1,0
-0.0411,1.4986,-0.5436,551.14,1.2093,1,0
1.1341,2.7571,0.395,510.14,1.2357,1,0
1.1341,1.9347,2.6934,565.36,0.342,1,0
-0.5485,0.0385,0.1036,547.88,-0.7337,1,0
-0.0411,-1.0185,-0.9276,570.04,0.1906,1,0
0.7826,0.6034,1.3297,451.44,0.718,1,0
-1.0786,-0.6208,1.3297,533.1,0.8727,1,0
2.504,2.7571,0.9843,466.53,-0.6616,1,0
9999,9999,9999,335.14,-1.3673,1,0
-0.2945,-2.4098,0.1036,462.96,0.1219,1,0
-0.0411,0.6034,0.395,625.92,1.79,0,0
-0.0411,-2.4098,0.1036,404.01,-1.2424,0,0
0.2159,0.6034,-0.5436,604.67,-0.1165,0,0
1.1341,0.6034,0.6832,538.85,0.3962,0,0
1.6056,0.3277,2.6934,528.19,0.0052,0,0
0.4861,0.3277,-0.2055,498.93,0.2679,0,0
-3.4531,-2.4098,-3.0191,554.17,-0.9353,0,0
-0.5485,0.3277,0.395,480.97,-0.0344,0,0
-1.0786,0.0385,-0.2055,491.95,0.1378,1,0
-3.4531,-2.4098,-3.0191,399.12,-0.6323,0,0
-0.0411,0.0385,0.395,537.89,-1.9171,0,0
9999,9999,9999,344.45,-1.0692,0,9999
-0.8077,-0.2743,-0.4768,499.09,0.5319,0,0
1.1341,0.3277,1.7893,511.57,0.3962,1,0
0.7826,0.8778,1.3297,499.66,0.053,1,0
-0.5485,-0.2743,-0.2055,372,-0.5227,1,0
0.7826,0.8778,0.395,497.43,0.8829,1,0
-1.3664,-1.5227,-0.5436,387.41,0.7104,1,0
0.7826,0.6034,0.9843,556.94,0.8473,1,0
0.7826,1.9347,-0.5436,538.43,0.3111,1,0
-0.0411,1.1676,0.6832,442.62,0.7179,1,0
-0.2945,-0.2743,0.6832,420.77,1.2885,1,0
-0.8077,0.0385,0.395,411.8,0.8191,1,0
1.1341,0.8778,1.7893,458.03,-0.4995,1,1
1.1341,1.4986,2.6934,551.29,1.1931,1,0
0.2159,0.6034,-0.2055,566.39,0.9734,1,0
-0.5485,-1.0185,-0.5436,465.34,1.1069,1,0
-0.0411,0.0385,0.6832,485.52,1.9257,1,0
-0.8619,-0.126,0.4031,389.16,0.1927,1,0
2.504,2.7571,2.6934,472.41,0.9484,1,0
-0.8077,-0.2743,-0.5436,436.58,0.1055,1,0
1.6056,2.7571,1.3297,530.48,1.0277,1,0
-0.8077,-1.0185,-0.2055,513.96,0.7372,1,0
-0.5485,-0.6208,-0.5436,554.01,0.7394,0,0
-1.567,9999,-1.4429,334.91,-0.4099,0,0
-1.3664,-1.5227,-0.5436,533.64,0.2262,0,0
-0.0411,0.0385,0.1036,541.02,-0.4447,0,1
-0.0411,0.3277,-0.5436,478.09,0.2631,0,0
-0.5485,-0.2743,-0.2055,462.21,0.3691,0,0
2.504,1.4986,1.3297,503.66,-0.0693,0,0
-0.8077,-1.5227,-0.5436,404.81,-0.2086,0,1
1.1341,1.1676,2.6934,548.31,1.5291,0,0
0.2159,0.8778,0.6832,337.71,-0.7214,0,0
1.6056,1.4986,-0.2055,368.66,-0.3888,0,0
-0.5485,-0.2743,-0.5436,394.95,0.1064,0,0
0.4861,-0.2743,0.6832,438.32,0.1072,0,0
-1.0786,0.0385,0.1036,403.45,0.1836,0,0
-0.0411,-0.2743,0.1036,368.02,-0.3352,0,0
-0.8077,0.3277,0.1036,366.57,-0.5,0,0
-0.5485,0.6034,-0.9276,343.65,-0.1529,0,0
-1.0786,-0.2743,-0.5436,377.08,0.3767,0,0
1.1341,0.8778,1.3297,339.32,-0.4408,0,0
0.2159,0.6034,0.6832,602.91,0.8401,0,0
-1.0786,-0.2743,-0.2055,399.72,-1.0216,1,0
-0.5441,0.1201,0.1036,340.7,1.4567,1,0
0.2159,0.8778,0.6832,364.37,-0.1424,1,0
0.7826,-0.2743,0.1036,393.05,-0.2323,1,0
1.1341,-0.2743,1.3297,300.26,-0.1557,1,0
-1.2741,-0.126,-0.5734,407.35,-0.5906,1,9999
-0.2945,0.6034,0.1036,375.49,-0.2757,1,0
-0.8077,0.6034,0.6832,381.85,0.0728,1,0
-0.2945,-1.5227,0.395,493.94,0.5968,1,0
-1.3664,-1.5227,0.395,455.17,-1.0216,1,0
1.6056,1.1676,-0.2055,553.68,-0.2851,1,0
-0.8077,0.0385,0.6832,261.58,-0.0206,1,0
-0.0411,-1.0185,0.1036,535.57,1.1069,1,0
0.7826,-0.2743,0.1036,644.16,0.6318,1,1
0.2159,0.0385,-1.3817,551.61,-0.3536,1,0
2.504,1.9347,1.3297,520.79,-0.1047,1,0
-0.5485,0.0385,-0.2055,417.28,0.5289,1,0
-3.4531,-2.4098,-3.0191,540.41,-1.0663,1,0
-0.5485,0.8778,-0.2055,470.42,-0.1254,1,0
9999,9999,9999,332.9,0.427,0,0
-0.8077,0.6034,-0.2055,346.61,9999,0,0
-3.4531,-2.4098,-3.0191,292.26,-1.0262,0,0
-0.5485,0.3277,-0.9276,406.5,0.4268,0,1
0.7826,1.1676,-1.9702,576.37,1.2357,0,0
-1.3664,-1.0185,-1.3817,482.02,0.284,0,0
2.504,2.7571,2.6934,380.92,-0.3333,0,0
0.4861,1.2654,1.3297,435.2,1.2885,0,0
-0.0411,-1.0185,0.1036,500.53,1.8195,0,0
-0.5485,-0.6208,0.1036,408.9,-0.0551,0,0
0.7826,1.4986,0.6832,465.58,-0.7326,0,0
-0.3772,0.6034,0.1036,412.59,0.9666,0,0
-1.0786,-0.2743,-0.5436,440.73,0.342,0,0
0.4861,0.0385,-0.5436,613.33,2.1924,0,0
-0.8077,-1.0185,0.395,534.45,0.3037,1,0
-0.5485,0.6034,-0.2055,423.81,1.1628,0,0
-0.8077,-0.6208,-0.5436,356.75,-0.4436,1,0
0.7826,0.0385,0.6832,421.17,-1.8475,1,1
-0.0411,-0.6208,-0.2055,639.39,-0.1022,1,0
1.1341,0.0385,0.9843,426.89,-0.3563,1,0
-0.8077,0.3277,-1.9702,480.83,1.2195,1,0
-1.0786,-0.2743,-1.3817,422.68,-1.0811,1,0
-0.8077,-1.0185,1.7893,479,0.1927,1,0
-0.2945,0.3277,-0.2055,381.45,-0.9001,1,0
0.4861,1.4986,0.395,508.95,-0.8863,1,1
-0.2945,-2.4098,-1.3817,677.13,0.1483,1,0
0.4861,0.6034,0.395,594.83,-0.9687,1,9999
-0.2945,0.0385,0.395,396.39,-0.5756,1,0
0.2159,-1.5227,-0.5436,532.23,-0.3352,1,0
2.504,1.4986,0.6832,506.17,-0.0192,1,0
0.4861,-0.6208,2.6934,465.26,-0.9655,1,0
-0.2945,0.6034,0.9843,489.65,-0.2116,1,0
-0.2945,-1.0185,0.6832,611.35,0.1906,1,0
0.4861,1.9347,0.1036,432.93,-0.5246,1,0
-2.5423,-0.6208,-1.3817,206.6,9999,1,0
0.7826,1.1676,0.1036,413.7,0.342,1,0
-3.4531,-2.4098,-3.0191,583.59,-0.9187,0,0
-1.0786,-0.2743,-0.5436,481.21,0.8629,0,0
-3.4531,-2.4098,-3.0191,358.08,-1.7206,0,0
0.4861,1.1676,0.395,444.58,-1.5104,0,0
-0.2945,0.6034,-1.566,299.64,-1.1002,0,0
0.1515,1.9347,0.395,418.44,-0.216,0,0
0.4861,0.8778,0.395,401.45,-0.4793,0,0
-1.6827,-1.5227,-1.9702,381.81,0.2773,0,0
0.2159,0.8778,0.6832,294.91,0.6535,0,0
0.2159,0.8778,0.395,532.84,-0.7112,0,0
-2.4215,9999,-2.7575,271.98,-0.1678,0,0
-0.2945,-0.2743,-0.0276,378.2,-0.9885,0,0
-0.8077,-0.2743,-0.2055,243.92,-1.4318,0,0
0.4861,1.1676,0.1036,401.53,0.6318,0,0
0.2159,0.6034,0.6832,341.24,-0.2725,0,0
-2.5423,-1.0185,-1.3817,416.68,-0.9434,0,0
2.504,2.7571,2.6934,408.26,0.2628,0,0
0.4861,0.0385,0.395,497.81,1.7061,0,0
-0.5485,-0.2743,-0.5436,621.36,-0.9187,1,0
-1.3664,-1.5227,-1.3817,508.32,-1.4427,1,0
2.504,-0.6208,-0.2055,510.54,0.7373,1,0
1.1341,1.1676,0.9843,659.02,0.2011,1,0
-0.2945,0.3277,0.1036,436.9,0.3767,1,0
0.2159,-0.6208,0.1036,495.69,1.1069,1,0
0.4861,-0.2743,0.1036,557.49,1.79,1,0
0.4861,0.8778,0.1036,478.77,1.0071,1,0
1.6056,1.1676,0.395,459.78,0.0759,1,0
-0.5485,-1.0185,-0.9276,685.79,0.8209,1,0
-0.0411,-1.5227,1.3297,584.1,1.5299,1,0
-0.0411,0.0385,-0.2055,450.17,0.5011,1,0
2.504,1.9347,-0.2055,626.29,-0.5472,1,0
-0.0411,0.0385,-0.9276,547.01,0.0016,1,0
-0.5485,-1.0185,-0.5436,592.84,0.9027,1,0
0.7826,-1.5227,-0.2055,619.61,1.3149,1,0
-2.0532,-1.5227,-1.9702,461.61,-1.6366,1,0
-1.0786,-0.2743,0.1036,592.84,1.5264,1,0
0.2159,1.4986,-0.9276,620.71,0.3581,0,0
-0.2945,-0.2743,-0.2055,445.22,0.1966,0,0
0.2159,-0.6208,0.395,482.82,0.9748,0,0
-0.2945,0.6034,-0.5436,588.48,0.0336,0,0
-0.0411,0.6034,0.1036,269.57,-0.517,0,0
-1.0786,-0.2743,-0.5436,530.84,-0.916,0,0
0.7826,0.3277,0.6832,605.15,0.6844,0,0
-1.6827,-1.5227,-0.2055,369.54,-0.103,0,0
0.2159,1.1676,0.395,471.19,0.1336,0,0
0.7826,0.8778,0.1036,487.95,0.5532,0,0
-0.8077,-1.5227,-0.5436,539.34,0.027,0,0
0.2159,0.6034,-0.2055,541.9,0.2177,0,1
2.504,0.8778,0.1036,520.39,1.4532,1,0
1.1341,-0.6208,0.9843,513.16,0.9189,1,0
-0.2945,-0.2743,0.395,619.38,1.1318,1,0
-0.5485,-2.4098,-0.5436,438.41,0.1864,1,0
0.4861,-0.6208,-0.2055,664.66,1.9488,1,0
0.4861,-0.2743,0.1036,689.84,-0.1054,1,0
-0.5485,0.6034,0.6832,536.84,1.0276,1,0
0.4861,-0.6208,-0.5436,661.16,1.4736,1,0
-0.0411,1.9347,-0.5436,546.53,1.1069,1,0
-0.5485,-1.0185,2.6934,502.12,1.2684,1,0
-1.0786,-0.6208,0.1036,520.15,0.7109,1,0
-0.2945,-1.0185,0.9843,585.69,1.6155,1,0
0.2159,0.0385,-0.2055,476.38,2.337,1,0
0.4861,0.0385,-0.5436,482.82,1.7108,1,0
-0.5485,-0.6208,0.6832,479.8,0.284,1,0
-0.2945,-1.5227,-0.2055,723.52,1.896,1,0
0.4861,-0.2743,0.1036,552.25,1.6085,1,0
-2.0532,-2.4098,-1.9702,605.63,1.0284,1,0
0.2159,0.3277,-1.3817,599.59,1.0875,1,0
0.2159,-0.2743,-0.9276,496.85,1.3149,0,0
-0.2945,-0.6208,-0.2055,609.48,0.8668,0,0
-0.5485,-0.2743,-0.5436,582.47,1.5264,0,0
-0.0411,0.6034,0.6832,499.41,1.0245,0,0
-0.8077,-1.0185,-1.9702,602.19,0.3985,0,0
-0.5485,-1.0185,0.395,555.45,1.4235,0,0
-0.5485,-1.5227,-1.9702,549.6,1.6947,0,0
-1.3664,-1.0185,-1.9702,522.1,1.4996,0,0
1.1341,2.7571,2.6934,396,1.2389,0,0
-0.0411,0.6034,-0.2055,574.05,1.1597,0,0
0.2159,0.6034,0.1036,439.85,2.4273,0,0
0.4861,-0.2743,-0.9276,545.03,0.9865,0,0
0.7826,2.7571,-3.0191,598.58,0.1128,0,0
-0.2945,0.0385,-0.2055,526.35,0.3927,0,0
0.4861,2.7571,-0.9276,684.04,0.9492,0,0
0.2159,-1.5227,0.395,553.93,1.7108,0,0
-0.8077,-1.5227,0.1036,550.56,1.2374,0,0
0.7826,-1.5227,0.9843,467.72,0.8209,1,0
-0.5485,-1.0185,-1.9702,621.12,1.0058,1,0
-1.0786,0.0385,-0.9276,466.14,0.0567,1,0
1.6056,1.4986,1.7893,424.19,-0.2791,1,1
0.7826,-2.4098,0.1036,577.75,-2.1131,1,0
-0.0411,0.6034,-0.5436,464.39,0.028,1,0
1.1341,0.3277,1.3297,392.41,0.8397,1,1
0.2159,0.6034,-0.2055,604.6,0.217,1,0
-1.6827,-1.5227,-0.5436,409.26,-0.2216,1,0
0.2159,0.8778,0.9843,399.41,-0.1648,1,0
0.2159,0.3277,0.9843,472.73,-0.4326,1,0
0.2159,0.6034,0.9843,467.35,-1.246,0,1
0.4861,0.6034,1.7893,366.09,-0.072,0,0
0.2159,-0.2743,0.1036,483.62,-0.0776,0,0
0.4861,0.6034,0.9843,472.24,0.2679,0,0
-1.0786,0.8778,-0.2055,396.64,0.4503,0,0
-1.0786,0.0385,-0.9276,468.87,-0.4435,0,0
-1.0786,-0.2743,-0.5436,399.52,-0.9751,0,1
-0.2945,-0.2743,0.1036,379,0.9548,0,0
0.7826,1.1676,1.3297,334.27,0.3578,0,1
0.7826,0.0385,-0.9276,595.05,0.1378,0,0
-1.3664,-1.5227,-1.3817,327.61,0.0831,0,0
-0.2945,0.3277,-0.2055,437.36,0.0524,0,0
0.4861,0.0385,-0.5436,585.19,-1.0769,0,0
0.2159,0.6034,-0.2055,440,-0.2135,1,0
0.2159,-1.0185,-1.3817,474,1.1832,1,0
0.7826,0.3277,0.6832,546.21,0.0857,1,0
-0.5485,0.6034,0.395,688.17,0.6116,1,0
-0.3193,0.0385,0.1036,551.37,-0.0315,1,0
-0.0411,0.0385,-1.3817,659.33,1.1832,1,0
-0.8077,-1.0185,0.395,542.79,0.3145,1,0
-2.5423,-2.4098,-1.9702,597.29,0.606,1,0
-1.6827,-0.6208,-1.3817,467.09,0.3962,1,0
-0.0411,0.8778,0.395,496.48,0.4289,1,0
0.4861,1.4986,-0.2055,641.7,1.1069,1,0
-0.5485,-0.2743,-0.5436,641.62,0.1316,1,0
-0.2945,0.8778,-0.2055,462.24,0.2642,1,0
-1.0786,-0.6208,-0.5436,462.88,0.4206,1,0
-0.5485,-0.6208,-0.9276,455.01,-0.0248,1,0
1.6056,-0.6208,1.3297,511.34,-0.4416,1,0
-1.3664,-2.4098,-0.5436,569.88,-0.1526,1,0
-1.0786,-0.2743,-0.5436,458.05,-0.632,0,0
-0.2945,-0.7124,0.1036,333.31,-0.4588,0,0
-0.8077,-0.6208,-0.2055,468.15,0.8069,0,0
-0.2945,-0.6208,-1.9702,609.88,-0.4886,0,0
-1.6827,-1.5227,-0.9276,466.7,-0.9977,0,0
-3.4531,-2.4098,-3.0191,474.32,-0.5006,0,0
-0.8077,0.6034,-1.3817,624.79,1.2433,0,0
0.2159,0.0385,0.395,426.94,0.1065,0,0
-0.3684,0.9512,-0.3521,461.57,1.1931,0,0
1.1341,0.3277,0.395,650.37,0.5068,0,0
-0.8077,-0.2743,-0.2055,461.01,1.0548,0,0
-0.5485,-0.2743,-0.5436,548.55,-0.0448,0,0
0.4861,1.9347,1.3297,590.96,0.6318,0,0
-0.5485,0.3277,-0.2055,563.87,-0.0642,0,0
-0.2945,-1.0185,-0.2055,547.35,0.5243,0,0
9999,0.9512,0.6808,444.34,-0.6189,0,0
-0.0411,0.0385,-1.3817,376.76,-0.1017,0,0
-1.0786,-0.6208,-1.3817,444.18,-0.7867,0,0
0.4861,-0.2743,-0.2055,337.71,0.0728,0,0
-2.0532,-1.5227,-1.9702,473.92,0.1405,0,0
-0.8077,-0.2743,-0.5436,484.1,-0.6423,0,0
0.0306,0.5117,-0.2055,393.35,0.0788,0,0
1.6056,0.7854,-1.3817,671.49,1.8729,1,0
-0.0411,-0.2743,-0.2055,644.24,0.9389,1,0
0.7826,-1.0185,-0.9276,505.22,0.0774,1,0
1.1341,1.1676,0.6832,588.08,1.9146,1,0
2.504,0.3277,-0.2055,687.3,2.601,1,1
0.4861,-1.5227,-0.2055,571.08,1.5293,1,0
1.6056,0.3277,0.9843,609.76,0.3712,1,1
-0.0411,-1.0185,-0.9276,582.28,-0.3836,1,0
0.4861,-0.6208,-0.5436,551.53,2.4273,1,0
1.6056,0.0385,0.1036,642.02,2.8914,1,0
1.1341,0.6034,-0.5436,589.98,1.2357,1,0
-0.8077,0.0385,-0.9276,559.16,2.4273,1,0
2.504,-0.6208,-0.2055,705.73,1.2396,1,1
1.6056,0.3277,0.9843,631.37,2.3481,1,0
1.1341,0.1612,-0.5436,602.14,1.9785,1,0
0.4861,0.6034,-0.2055,656,1.8987,1,0
1.1341,0.6034,-0.5436,609.21,1.6083,1,1
0.2159,1.4986,-0.5436,651.49,1.5293,0,0
-0.0411,-2.4098,0.6832,704.96,1.5528,0,0
-0.2945,-1.0185,-0.9276,671.45,1.6908,0,0
0.2159,-0.2743,-1.3817,660.39,1.6083,0,0
1.6056,2.7571,-0.9276,536.37,0.9748,0,0
-1.0786,-0.2743,-0.2055,561.78,2.8122,0,0
-0.0411,0.0385,0.395,599.38,1.0586,0,0
0.7826,-0.6208,-0.5436,608.76,1.2096,0,0
0.7826,0.7854,-0.5436,541.74,1.5852,0,0
0.7826,-0.6208,0.6832,619.1,1.6908,0,0
1.1341,0.6034,0.9843,476.16,1.5027,0,0
0.4861,0.0385,-0.9276,687.08,1.6731,0,0
1.6056,0.0385,-1.9702,632.33,2.8914,0,0
0.4861,2.7571,-0.9276,557.69,-0.1512,0,1
-0.0411,-0.6208,-0.5436,560.82,2.028,0,0
-1.3664,0.8778,-3.0191,558.17,1.6085,0,0
1.6056,-1.5227,0.6832,646.92,1.2396,0,0
1.1341,2.7571,0.1036,611.73,2.1924,0,9999
2.504,2.7571,-3.0191,667.2,1.7172,0,0
2.504,1.1676,-1.9702,617.42,1.2357,0,0
-0.2945,-0.2743,-0.2055,626.4,2.1132,0,0
1.1341,-1.0185,0.9843,646.6,1.3971,0,0
-0.0411,0.0385,-0.2055,430.23,-0.7214,1,1
9999,9999,9999,345.78,9999,1,9999
-1.6827,-2.4098,-0.9276,429.59,-0.024,1,1
-1.3664,-1.0185,-0.2055,390.98,-0.072,1,0
9999,9999,9999,389.95,9999,1,9999
2.504,-1.5227,0.9843,569.88,1.3476,1,0
-0.0411,-0.2743,1.3297,373.98,0.4159,1,0
-0.0411,0.3277,0.395,352.77,-0.3096,1,9999
-1.0786,-2.4098,-0.2055,342.21,0.0397,1,1
-1.0786,-0.2743,-0.5436,387.01,9999,1,0
0.7826,0.0385,-0.5436,363.74,-2.3074,1,1
-0.2945,0.3277,-0.2055,438.81,-0.4717,1,0
-0.5485,-0.2743,0.6832,543.99,0.3673,1,0
-0.0411,-1.5227,0.395,629.94,0.1857,1,0
-2.0532,-0.2743,-0.9276,433.72,-0.7487,1,1
0.7826,-0.2743,0.6832,586.09,-0.9655,1,1
-1.0786,-1.5227,-0.5436,336.17,0.0678,1,0
0.2159,0.8778,0.9843,416.56,-0.8888,1,0
0.1141,9999,0.1551,435.79,-0.0734,1,0
2.504,0.8778,2.6934,567.07,-0.1534,0,1
-3.4531,-2.4098,-3.0191,401.45,-0.4736,0,1
-0.2945,0.3277,-0.2055,380.76,-0.6851,0,0
-1.0786,-0.2743,0.1036,414.43,-0.8577,0,0
1.6056,0.6034,-0.2055,402.65,-0.4111,0,0
0.2159,0.8778,0.1036,420.61,-0.4416,0,1
-1.0786,-0.2743,-0.5436,425.42,-1.7876,0,1
2.504,2.7571,2.6934,363.61,-0.1952,0,0
0.2159,1.4986,0.1036,489.23,-1.6325,0,1
-0.0411,0.8778,0.395,501.82,-0.5845,0,0
0.2159,0.8778,0.6832,280.8,-0.5491,0,0
0.2159,0.3277,-0.2055,474.32,0.0336,0,1
-0.8077,-0.2743,-1.3817,570.44,-1.2617,0,1
-1.0786,0.6034,0.1036,509.27,9999,0,1
0.2159,1.1676,0.6832,285.45,0.2567,0,1
-0.2945,0.0385,-0.3521,463.58,1.0541,0,0
-1.3664,-0.6208,-0.5436,413.39,0.0728,0,0
-1.4045,-0.2743,0.1036,388.62,-0.877,0,1
1.6056,0.3277,0.6832,530.64,-0.4144,1,0
-0.8077,-2.4098,-0.9276,482.02,0.6221,1,0
0.4861,-0.2743,0.6832,673.08,0.8861,1,1
-0.2945,0.6034,0.395,586.01,1.0973,1,0
2.504,0.6034,0.6832,523.01,0.8119,1,0
0.7826,-0.2743,0.9843,511.42,-0.4839,1,0
-0.2945,-1.5227,0.395,422.05,-0.072,1,9999
-0.5485,-0.2743,0.6832,428.96,0.0544,1,0
-0.0411,-1.0185,0.1036,559.8,-0.764,1,0
-0.2945,0.3277,0.395,594.11,0.1901,1,0
0.8426,0.0385,-0.2055,505.78,0.6915,1,0
0.4861,-2.4098,-0.5436,486.15,0.2642,1,1
-0.5485,-0.6208,0.395,446.43,0.2684,1,0
0.7826,0.0385,0.6832,598.8,0.0025,1,0
-2.0532,-2.4098,-0.9276,501.01,-0.3583,1,0
1.6056,-1.0185,0.395,514.51,-0.1671,1,0
1.6056,-1.0185,0.9843,520.74,-0.0984,0,0
-0.8077,-1.5227,0.1036,482.66,0.7591,0,0
-1.0786,-2.4098,-0.8737,481.94,0.0303,0,1
0.4861,0.6034,0.395,576.85,-0.236,0,0
0.7826,0.6034,-0.5436,670.17,0.1927,0,0
-0.8077,0.0385,-0.2055,418.6,0.2576,0,0
-0.0411,0.0385,-0.5436,402.73,-0.1187,0,0
0.5849,0.8778,0.6832,524.1,0.1128,0,0
-1.6827,-0.6208,-0.2055,412.27,0.4966,0,0
-3.4531,-2.4098,-3.0191,540.38,0.2617,0,0
0.4861,-0.2743,0.1036,582.14,0.8609,0,0
-1.3664,-2.4098,-3.0191,553.04,-0.1575,1,0
1.6056,-1.5227,-0.9276,673.39,0.4965,1,0
-0.8626,-0.6208,-0.7811,435.63,-0.381,1,0
-0.0411,-1.0185,0.395,505.06,0.3962,1,0
0.2159,-0.6208,0.1036,421.25,0.4761,1,0
0.4861,-0.6208,-0.2055,599.2,1.2824,1,0
0.4861,-0.6208,0.1036,547.08,0.4212,1,0
-0.0411,-0.6208,0.9843,526.43,0.1219,1,0
-0.2945,0.6034,0.395,360.32,0.3955,1,0
0.4861,0.8778,0.1036,528.5,0.4503,1,0
-0.2945,0.0385,0.6832,566.47,0.8235,1,0
0.7826,0.0385,-0.2055,428.4,-0.0363,1,0
-1.0786,-1.5227,0.395,532.79,-0.8484,1,0
-1.0786,-0.2743,-0.9276,420.93,-0.1671,1,0
-0.8077,-0.2743,-0.2055,587.36,0.7591,1,0
-1.0786,-0.2743,-0.2055,439.36,-0.3643,1,0
0.2159,0.8778,-0.2055,563.85,-0.8923,1,1
0.7826,0.0385,0.1036,574.49,0.6318,1,0
-0.0411,0.8778,-0.9276,670.41,0.3226,0,0
0.2159,-1.0185,-0.5436,609.16,0.5429,0,0
-0.5485,0.0385,-0.9276,504.78,0.2353,0,0
0.2159,0.0385,0.1036,475.36,-0.0806,0,0
-0.0411,1.9347,0.1036,485.62,-0.916,0,0
-1.0786,0.6034,-0.5436,556.49,0.4276,0,0
-0.8077,-1.5227,-0.9276,428.78,-0.6811,0,0
0.4861,0.6034,1.3297,649.65,0.579,0,0
-0.8077,0.3277,0.1036,398.24,-0.0211,0,0
-1.0786,0.0385,-0.2055,512.24,0.3721,0,0
1.6056,1.4986,0.6832,521.06,0.1283,0,0
0.4861,-0.6208,0.1036,473.6,0.7591,0,0
-0.0411,0.6034,0.6832,461.09,0.3721,0,0
-0.0411,0.8778,0.9843,383.73,0.506,0,0
0.2994,-1.5227,0.1036,586.47,0.6318,0,1
-0.0411,-1.5227,-0.9276,581.18,0.6996,0,0
-0.0411,-0.2743,-0.5436,629.28,1.0248,0,0
0.4861,-1.0185,-0.9276,603.07,0.7443,0,0
0.4861,0.0385,0.9843,533.82,-0.1795,1,0
-1.3664,-0.2743,-0.9276,481.94,-0.4538,1,0
-1.3664,-0.6208,1.7893,622.71,-0.2757,1,0
-0.8077,0.3277,0.395,539.94,0.8661,1,0
0.2159,1.1676,0.9843,463.59,-0.2149,1,0
1.1341,-0.2743,1.7893,436.9,-0.1575,1,0
1.1341,0.6034,0.9843,437.7,-1.1846,1,0
0.2159,-0.2743,0.1036,652.82,1.1139,1,0
0.2159,0.6034,0.6832,526.11,0.8925,1,0
0.2159,-1.5227,0.1036,577.27,1.4299,1,0
-0.2945,-0.2743,-0.2055,575.44,0.5985,1,0
0.2159,0.3277,1.3297,527.7,-0.6159,1,0
-0.5485,-2.4098,0.1036,443.26,-1.0297,1,0
0.4861,0.3277,0.6832,543.59,-0.1526,1,0
-3.4531,-2.4098,-3.0191,457.24,-0.9535,1,0
-1.6827,-2.4098,0.395,474.87,-0.1221,1,0
0.2159,0.6034,0.6832,565.44,-1.0262,1,0
-1.0786,-1.0185,0.1036,514.99,-0.3272,1,0
0.7826,0.3277,0.6832,545.43,-0.3875,0,0
1.6056,0.8778,-0.2055,674.82,1.2195,0,0
-1.0786,-0.6208,-0.2055,478.01,0.0537,0,0
-0.5485,-0.2743,-1.3817,545.99,0.3457,0,0
-0.8077,0.6034,0.1036,497.57,-1.3464,0,0
-0.8077,0.0385,-0.5436,565.87,0.8069,0,0
1.1341,2.7571,-1.9702,652.21,0.8678,0,0
-0.0411,-1.0185,-0.2055,555.37,-0.5647,0,0
-3.4531,-2.4098,-3.0191,398.4,0.4796,0,0
-0.0411,-0.2743,-0.2055,626.16,1.2093,0,0
-0.2945,0.3277,0.1036,389.42,1.2156,0,0
-2.0532,-1.0185,-0.5436,363.29,-0.8973,0,0
-3.4531,-2.4098,-1.3817,342.85,0.4634,0,0
0.2159,0.0385,-0.5436,493.72,-0.1749,0,0
-3.4531,-1.5227,-1.3817,442.81,-0.6125,0,0
-3.4531,-2.4098,-3.0191,450.75,-0.8184,0,0
2.504,0.6034,0.9843,616.46,2.3106,0,0
-0.8077,-1.5227,-0.5436,557.21,0.6799,0,0
0.7826,-1.5227,-0.5436,416.04,-0.7428,0,0
-0.2945,0.6034,0.395,433.25,-0.6223,1,1
-0.2945,0.3277,0.6832,569.01,-0.3662,1,1
0.7826,0.3277,0.395,423.24,-0.9187,1,0
-0.5485,-2.4098,-0.5436,533.98,-1.7323,1,0
2.504,0.6034,1.7893,498.79,-0.4447,1,1
0.7826,0.0385,2.6934,560.35,-0.1003,1,1
0.4861,-0.6208,0.395,518.57,0.1065,1,1
1.6056,0.3277,0.6832,496.72,-0.1187,1,1
-0.2945,0.8778,0.6832,542.72,0.1128,1,1
0.7826,2.7571,0.6832,580.45,0.4532,1,1
0.4861,0.6034,1.3297,512.21,-0.1557,1,1
1.6056,0.6034,0.9843,598.96,0.0762,1,0
-0.5485,-0.2743,-0.5436,386.94,-0.7339,0,1
-0.8077,0.0385,-0.9276,478.25,-0.3919,0,1
0.4861,1.4986,0.9843,486.59,-0.0824,0,1
0.2159,-0.2743,0.6832,545.11,-0.5103,0,0
-0.8077,-0.6208,-0.2055,588.64,1.0284,0,0
2.504,2.7571,2.6934,486.34,-0.0462,0,1
